Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
74473,2,12,6,0,0,161.1322224,26.8553704,74473.0,74473,74473,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
73696,2,12,6,6,6,244.2466348,40.70777247,36848.0,23706,73696,0,0.0,0,13.56925749,6,0,0,0,1,0,0,64209,31944,20,0.0,0.0,0.0,0
96016,2,12,6,0,0,124.9791701,20.82986169,96016.0,96016,96016,0,0.0,0,0.0,6,0,0,0,1,0,0,64209,-1,20,0.0,0.0,0.0,0
89134,2,12,6,0,0,134.6287612,22.43812687,89134.0,89134,89134,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
12780502,9,1682,0,1689,0,656.9382016,1.48663957,710027.8889,3,49,12700000,1416465.556,0,0.782441879,0,0,0,1,0,0,1,8192,60,20,2777438.0,0.0,0.0,0
13106688,11,2993,0,2920,2,806.1533165,1.525938513,689825.6842,4,215,13100000,1634289.375,0,0.686672331,0,0,0,1,0,0,0,8192,34528,20,3107473.0,0.0,0.0,0
6372103,7,617,0,141,2,121.153095,1.726274669,637210.3,49,49,860943,286981.0,0,0.627736243,0,0,0,1,0,0,0,8192,30016,20,893494.0,0.0,0.0,0
6804337,7,617,0,141,0,113.1631193,1.616615991,680433.7,3,3,649408,216469.3333,0,0.58786036,0,0,0,1,0,0,0,8192,55,20,681742.0,0.0,0.0,0
6804933,7,617,0,141,0,113.1532081,1.616474402,680493.3,4,4,649414,216471.3333,0,0.587808873,0,0,0,1,0,0,0,8192,55,20,681848.0,0.0,0.0,0
305454,2,12,6,0,0,39.28578444,6.54763074,305454.0,305454,305454,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
83636,2,12,6,0,0,143.4788847,23.91314745,83636.0,83636,83636,0,0.0,0,0.0,6,0,0,0,1,0,0,64209,-1,20,0.0,0.0,0.0,0
12874655,9,3293,0,2191,2,581.064114,1.398095716,757332.6471,1,32434,12800000,1605287.125,0,0.699047858,0,0,0,1,0,0,1,8192,35360,20,2874400.0,0.0,0.0,0
192,2,12,6,0,0,62500.0,10416.66667,192.0,192,192,0,0.0,0,0.0,6,0,0,0,1,0,0,64209,-1,20,0.0,0.0,0.0,0
119043117,15,896,0,2920,0,55.64370429,0.260409848,3968103.9,1,18,119000000,7931003.267,0,0.134405083,0,0,0,1,0,0,1,8192,292,20,915501.0,1190513.261,16917.52974,0
3252351,14,809,0,2085,0,4409.733144,9.839036439,104914.5484,1,49,3228517,189912.7647,0,5.534457997,0,0,0,1,0,0,1,8192,292,20,0.0,0.0,0.0,0
3254188,18,831,0,4380,0,7668.579689,12.90644548,79370.43902,1,135,3230535,140458.0435,0,7.375111702,0,0,0,1,0,0,1,8192,292,20,0.0,0.0,0.0,0
3274334,14,809,0,3620,0,3776.645877,8.856762933,116940.5,1,49,3250658,232189.8571,0,4.581084275,0,0,0,1,0,0,1,8192,292,20,0.0,0.0,0.0,0
3256140,18,840,0,2920,0,7050.065415,12.59159618,81403.5,1,1,3232327,146923.9545,0,7.063578347,0,0,0,1,0,0,1,8192,292,20,0.0,0.0,0.0,0
3274120,18,833,0,2920,0,6650.336579,12.2170232,83951.79487,1,48,3250391,154780.5238,0,6.71936276,0,0,0,1,0,0,1,8192,292,20,0.0,0.0,0.0,0
63476054,50,1304,0,3682,0,1385.120758,1.795952849,561734.9912,1,48,63400000,1006436.857,0,1.008254231,0,0,0,1,0,0,1,8192,292,20,5401102.0,0.0,0.0,0
1059969,2,12,6,0,0,11.32108581,1.886847634,1059969.0,1059969,1059969,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
1058486,2,12,6,0,0,11.3369473,1.889491217,1058486.0,1058486,1058486,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
1057021,2,12,6,0,0,11.35265998,1.892109996,1057021.0,1057021,1057021,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
1415220,2,12,6,0,0,8.479247043,1.41320784,1415220.0,1415220,1415220,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
1550949,2,12,6,0,0,7.737198322,1.289533054,1550949.0,1550949,1550949,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
118987899,16,925,0,3620,0,85.15992034,0.268934911,3838319.323,1,17,119000000,7927341.6,0,0.134467455,0,0,0,1,0,0,1,8192,292,20,885103.5,1153216.914,15211.28108,0
4936535,3,98,6,46,6,36.66539384,1.21542742,987307.0,3,166542,4912721,2456360.5,1,0.60771371,6,0,0,0,1,0,1,256,292,20,0.0,0.0,0.0,0
12221,3,43,6,0,0,3518.533672,245.4790934,6110.5,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,255,-1,20,0.0,0.0,0.0,0
74457898,20,2688,0,796,0,100.4057353,0.456633895,2256299.939,71,23940,74400000,5725694.538,0,0.188025722,0,0,0,1,0,0,0,8192,298,20,1862159.833,2858415.661,920211.5453,0
7475946,3,12,0,0,0,1.605148031,0.535049344,2491982.0,106,26391,0,0.0,0,0.133762336,0,0,0,1,0,0,0,8192,65535,20,0.0,0.0,0.0,0
113763772,18,1389,0,796,0,33.25311682,0.29007477,3555117.875,76,24035,114000000,8124272.357,0,0.131852168,0,0,0,1,0,0,0,8192,292,20,97175.41667,176508.2958,1443823.374,0
113810738,18,1389,0,796,0,33.23939434,0.289955066,3556585.563,98,23998,114000000,8127617.286,0,0.131797757,0,0,0,1,0,0,0,8192,292,20,549567.1818,1713305.366,701135.7197,0
5702103,9,619,0,1460,0,815.6639752,2.630608391,407293.0714,1,1,964110,192822.0,0,1.052243357,0,0,0,1,0,0,0,8192,4916,20,0.0,0.0,0.0,0
117473078,22,3080,0,1460,0,65.55544582,0.349016138,2936826.95,4,4,112000000,6211333.444,0,0.161739186,0,0,0,1,0,0,0,8192,7305,20,138636.3333,399750.3366,1261468.808,0
70455714,15,764,0,1460,0,96.37259513,0.439992702,2348523.8,4,315,70400000,4695140.8,0,0.227093008,0,0,0,1,0,0,1,8192,10,20,954128.0,2267325.111,62766.82327,0
66936839,14,1110,0,1551,0,82.15207175,0.418304784,2479142.185,4,28963,66900000,5146767.769,0,0.209152392,0,0,0,1,0,0,1,8192,134,20,361739.8333,815571.4131,29087.32974,0
1175220,7,1165,0,1590,0,4319.1913,11.06175865,97935.0,27,31433,1143814,228762.8,0,5.105427069,0,0,0,1,0,0,0,8192,135,20,0.0,0.0,0.0,0
1187894,8,1172,0,2920,0,4053.391969,11.78556336,91376.46154,52,21431,1152077,230415.4,0,5.050955725,0,0,0,1,0,0,0,8192,135,20,0.0,0.0,0.0,0
5421653,8,410,0,1590,0,683.924257,2.397792703,451804.4167,3,3,388440,97110.0,0,0.922227963,0,0,0,1,0,0,0,8192,123,20,0.0,0.0,0.0,0
5421987,8,410,0,1590,0,683.8821266,2.397644996,451832.25,48,48,383232,95808.0,0,0.922171152,0,0,0,1,0,0,0,8192,123,20,0.0,0.0,0.0,0
709459,3,43,6,0,0,60.60956306,4.228574167,354729.5,58,58,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
722064,3,43,6,0,0,59.5515079,4.154756365,361032.0,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
3763209,9,1320,0,1460,0,1882.967436,5.580343797,188160.45,1,60411,3648064,331642.1818,0,3.188767884,0,0,0,1,0,0,1,8192,5670,20,0.0,0.0,0.0,0
1471620,3,65,6,0,0,44.16901102,2.038569739,735810.0,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,62881,-1,20,0.0,0.0,0.0,0
1976393,8,1313,0,1460,0,3196.226661,9.107500381,116258.4118,3,24766,1861275,206808.3333,0,5.059722434,0,0,0,1,0,0,1,8192,5669,20,0.0,0.0,0.0,0
412173,3,65,6,0,0,157.7007713,7.278497136,206086.5,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,63568,-1,20,0.0,0.0,0.0,0
1184495,8,1334,0,1460,0,5337.295641,15.1963495,69676.17647,4,29632,1069345,118816.1111,0,8.442416388,0,0,0,1,0,0,1,8192,5690,20,0.0,0.0,0.0,0
5721834,9,620,0,1460,0,876.4672306,2.796306219,381455.6,3,3,834832,139138.6667,0,1.223383971,0,0,0,1,0,0,0,8192,4917,20,0.0,0.0,0.0,0
302935,3,65,6,0,0,214.5674815,9.90311453,151467.5,4,4,0,0.0,0,0.0,6,0,0,0,1,0,0,63659,-1,20,0.0,0.0,0.0,0
2984768,7,642,0,1460,0,1622.236636,5.025516221,213197.7143,2,18577,2863627,409089.5714,0,2.680275318,0,0,0,1,0,0,1,8192,131,20,0.0,0.0,0.0,0
609717,3,43,6,0,0,70.52452203,4.920315491,304858.5,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
16259865,9,770,0,1460,0,265.1928537,1.045519136,1016241.563,4,16430,16200000,2307251.286,0,0.492009005,0,0,0,1,0,0,0,8192,62,20,1383367.0,0.0,0.0,0
156,2,12,6,0,0,76923.07692,12820.51282,156.0,156,156,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
38044639,14,1773,0,1460,0,210.2267287,0.709692632,1463255.346,3,47254,37900000,3161277.667,0,0.34170386,0,0,0,1,0,0,0,8192,262,20,2771552.333,4609662.471,238629.0146,0
4545755,9,782,0,2707,0,2459.217446,4.17972372,252541.9444,49,113865,4431961,492440.1111,0,2.19985459,0,0,0,1,0,0,1,8192,71,20,0.0,0.0,0.0,0
310665,3,18,6,0,0,57.940225,9.656704167,155332.5,1,1,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
921059,8,685,0,2303,0,9755.075408,18.45701524,57566.1875,31,53,807345,100918.125,0,9.771361009,0,0,0,1,0,0,1,8192,63,20,0.0,0.0,0.0,0
928165,8,669,0,2920,0,12266.13803,19.3931036,54597.94118,16,192,813962,90440.22222,0,10.77394644,0,0,0,1,0,0,1,8192,63,20,0.0,0.0,0.0,0
923205,8,685,0,1460,0,10217.66563,19.49729475,54306.17647,63,225,809080,89897.77778,0,10.83183042,0,0,0,1,0,0,1,8192,63,20,0.0,0.0,0.0,0
923578,8,685,0,2139,0,11131.70734,19.48942049,54328.11765,61,236,809706,89967.33333,0,10.82745583,0,0,0,1,0,0,1,8192,63,20,0.0,0.0,0.0,0
112760,1,6,6,6,6,106.4207166,17.73678609,112760.0,112760,0,0,0.0,0,8.868393047,6,0,0,0,1,1,1,256,63,20,0.0,0.0,0.0,0
112652,1,6,6,6,6,106.5227426,17.75379043,112652.0,112652,0,0,0.0,0,8.876895217,6,0,0,0,1,1,1,256,63,20,0.0,0.0,0.0,0
120691,1,6,6,6,6,99.42746352,16.57124392,120691.0,120691,0,0,0.0,0,8.28562196,6,0,0,0,1,1,1,256,63,20,0.0,0.0,0.0,0
112425,1,6,6,6,6,106.7378252,17.78963754,112425.0,112425,0,0,0.0,0,8.894818768,6,0,0,0,1,1,1,256,63,20,0.0,0.0,0.0,0
2259318,8,793,0,1832,0,2297.596,7.081783087,150621.2,1,25485,2149987,307141.0,0,3.540891543,0,0,0,1,0,0,1,8192,245,20,0.0,0.0,0.0,0
2564609,12,754,0,2920,0,6675.481526,10.13799764,102584.36,1,3,2454502,188807.8462,0,5.458921808,0,0,0,1,0,0,1,8192,245,20,0.0,0.0,0.0,0
29094,2,12,6,0,0,412.4561765,68.74269609,29094.0,29094,29094,0,0.0,0,0.0,6,0,0,0,1,0,0,252,-1,20,0.0,0.0,0.0,0
179,2,12,6,0,0,67039.10615,11173.18436,179.0,179,179,0,0.0,0,0.0,6,0,0,0,1,0,0,252,-1,20,0.0,0.0,0.0,0
1968176,10,3468,0,819,0,3234.974921,10.6697775,98408.8,1,426,1856210,185621.0,0,5.588931071,0,0,0,1,0,0,1,8192,286,20,0.0,0.0,0.0,0
2219277,4,574,0,137,0,342.4538712,4.50597199,246586.3333,48,2555,2109632,421926.4,0,2.703583194,0,0,0,1,0,0,1,8192,237,20,0.0,0.0,0.0,0
167,2,12,6,0,0,71856.28743,11976.0479,167.0,167,167,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
175,2,12,6,0,0,68571.42857,11428.57143,175.0,175,175,0,0.0,0,0.0,6,0,0,0,1,0,0,255,-1,20,0.0,0.0,0.0,0
5562675,11,772,0,1580,0,2322.264019,4.314471005,241855.4348,4,43,5446551,453879.25,0,2.337005128,0,0,0,1,0,0,1,8192,131,20,0.0,0.0,0.0,0
6343478,8,372,0,1505,0,797.8273118,2.206991181,487959.8462,29,49,263923,52784.6,0,0.945853363,0,0,0,1,0,0,0,8192,123,20,433827.0,0.0,0.0,0
481326,2,12,6,0,0,24.93112776,4.15518796,481326.0,481326,481326,0,0.0,0,0.0,6,0,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,0
7707578,8,368,0,1501,0,655.5885649,1.816394203,592890.6154,48,49,968964,193792.8,0,0.778454659,0,0,0,1,0,0,0,8192,123,20,2563082.0,0.0,0.0,0
8982112,8,856,0,1501,0,701.5053921,1.892650637,561382.0,1,116414,8865766,1108220.75,0,1.001991514,0,0,0,1,0,0,1,8192,131,20,0.0,0.0,0.0,0
20379,2,12,6,0,0,588.8414544,98.14024241,20379.0,20379,20379,0,0.0,0,0.0,6,0,0,0,1,0,0,252,-1,20,0.0,0.0,0.0,0
86502,8,546,0,1460,0,51143.32617,208.0876743,5088.352941,1,27,63171,7019.0,0,115.6042635,0,0,0,1,0,0,1,8192,290,20,0.0,0.0,0.0,0
139545,2,12,6,0,0,85.99376545,14.33229424,139545.0,139545,139545,0,0.0,0,0.0,6,0,0,0,1,0,0,255,-1,20,0.0,0.0,0.0,0
66521339,16,955,0,3580,0,134.8289156,0.496081415,2078791.844,0,102,66500000,4153171.125,0,0.255557093,0,0,0,1,0,0,1,8192,294,20,143245.0,168034.0271,35400000.0,0
63001754,28,1224,0,2920,0,462.8601293,0.984099586,1032815.639,1,17,62900000,1906919.182,0,0.539667515,0,0,0,1,0,0,1,8192,292,20,4184715.0,0.0,0.0,0
1512965,12,590,0,1460,0,4477.301193,14.54098409,72045.95238,1,4,1243117,138124.1111,0,6.609538225,0,0,0,1,0,0,0,8192,31088,20,0.0,0.0,0.0,0
118457841,18,1033,0,1716,0,92.64899569,0.287021946,3589631.545,13,96,118000000,7885749.867,0,0.135069151,0,0,0,1,0,0,0,8192,33232,20,955277.0,1119303.366,286533.1028,0
129872,1,31,31,6,0,284.8958975,23.09966736,64936.0,22989,0,22989,22989.0,1,15.39977824,0,0,0,0,1,1,2,64202,31088,20,0.0,0.0,0.0,0
4115148,11,563,0,1460,0,1638.094183,4.860092517,216586.7368,4,4,3765360,470670.0,0,2.187041633,0,0,0,1,0,0,0,8192,31088,20,0.0,0.0,0.0,0
3701464,11,563,0,1460,0,1821.171299,5.403267464,194813.8947,3,3,3354264,419283.0,0,2.431470359,0,0,0,1,0,0,0,8192,31088,20,0.0,0.0,0.0,0
5246704,8,380,0,1460,0,801.4555424,2.668341877,403592.6154,2,4,240836,48167.2,0,1.14357509,0,0,0,1,0,0,0,8192,62,20,0.0,0.0,0.0,0
61226412,14,835,0,1460,0,83.9343648,0.489984616,2111255.586,2,24945,61200000,4080101.0,0,0.261325129,0,0,0,1,0,0,1,8192,66,20,75442.66667,123808.7267,35579.55223,0
17990564,11,1321,0,1460,0,323.280582,1.222863274,856693.5238,3,25269,18000000,1796535.6,0,0.611431637,0,0,0,1,0,0,1,8192,35,20,1290943.0,1790674.384,3247324.96,0
2000647,7,340,0,1460,0,1974.861132,6.49789793,166720.5833,46,25280,583747,116749.4,0,2.999029814,0,0,0,1,0,0,0,8192,31,20,0.0,0.0,0.0,0
39694,2,12,6,0,0,302.3126921,50.38544868,39694.0,39694,39694,0,0.0,0,0.0,6,0,0,0,1,0,0,252,-1,20,0.0,0.0,0.0,0
16624,1,48,48,48,48,5774.783446,120.3079885,16624.0,16624,0,0,0.0,0,60.15399423,48,0,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
4,3,0,0,0,0,0.0,750000.0,2.0,1,1,0,0.0,0,0.0,0,0,0,0,1,0,0,395,-1,32,0.0,0.0,0.0,0
166,1,0,0,0,0,0.0,12048.19277,166.0,166,0,0,0.0,0,6024.096386,0,0,0,0,1,1,1,227,229,32,0.0,0.0,0.0,0
240,1,0,0,0,0,0.0,12500.0,120.0,1,0,1,1.0,0,8333.333333,0,0,0,0,1,1,2,395,229,32,0.0,0.0,0.0,0
80,1,0,0,0,0,0.0,37500.0,40.0,31,0,49,49.0,0,25000.0,0,0,0,0,1,1,2,243,290,32,0.0,0.0,0.0,0
81,1,0,0,0,0,0.0,37037.03704,40.5,2,0,2,2.0,0,24691.35802,0,0,0,0,1,1,2,243,290,32,0.0,0.0,0.0,0
4,2,124,62,0,0,31000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,62,0,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
1572635,9,703,0,1448,0,2958.728503,12.71750915,82770.26316,3,203,1477427,147742.7,0,6.994630032,0,0,0,1,0,0,1,29200,252,32,0.0,0.0,0.0,0
95147,1,0,0,0,0,0.0,21.02010573,95147.0,95147,0,0,0.0,0,10.51005287,0,0,0,0,1,1,1,304,252,32,0.0,0.0,0.0,0
726641,9,703,0,1448,0,6403.437186,26.14771256,40368.94444,2,235,631531,70170.11111,0,13.76195398,0,0,0,1,0,0,1,29200,252,32,0.0,0.0,0.0,0
95020,1,0,0,0,0,0.0,21.04820038,95020.0,95020,0,0,0.0,0,10.52410019,0,0,0,0,1,1,1,304,252,32,0.0,0.0,0.0,0
59,2,12,6,0,0,203389.8305,33898.30508,59.0,59,59,0,0.0,0,0.0,6,0,0,0,1,0,0,16425,-1,20,0.0,0.0,0.0,0
4384726,5,135,6,46,46,41.27966035,1.368386531,876945.2,3,3,0,0.0,1,0.228064422,6,0,0,0,1,0,0,16264,32,20,0.0,0.0,0.0,0
4386966,5,129,0,46,46,50.37650166,1.595635799,731161.0,1,1,149488,149488.0,1,0.455895943,0,0,0,0,1,0,0,16544,136,20,0.0,0.0,0.0,0
13,1,6,6,46,6,6846153.846,307692.3077,4.333333333,1,0,4,2.0,0,230769.2308,6,1,0,0,1,0,3,0,136,20,0.0,0.0,0.0,0
3386770,5,135,6,46,46,53.44325124,1.771599489,677354.0,48,48,0,0.0,1,0.295266581,6,0,0,0,1,0,0,16489,360,20,0.0,0.0,0.0,0
4383505,5,135,6,46,46,41.29115856,1.368767687,876701.0,47,47,0,0.0,1,0.228127948,6,0,0,0,1,0,0,16442,385,20,0.0,0.0,0.0,0
5383787,5,135,6,46,46,33.61945783,1.114457166,1076757.4,192,192,0,0.0,1,0.185742861,6,0,0,0,1,0,0,16060,132,20,243811.0,0.0,0.0,0
995751,3,0,0,6,6,18.07680836,6.025602786,199150.2,463,494261,995119,497559.5,0,3.012801393,0,0,0,1,0,0,1,8192,0,28,0.0,0.0,0.0,0
63592319,7,187,6,46,46,4.387322312,0.141526526,7949039.875,3,3,58300000,58300000.0,1,0.031450339,6,0,0,0,1,0,0,1995,34,20,233731.0,5.656854249,37500000.0,0
5070624,2,12,6,0,0,2.366572635,0.591643159,2535312.0,36708,5070624,0,0.0,0,0.197214386,0,0,0,0,1,0,0,255,360,20,0.0,0.0,0.0,0
116618578,7,307,6,80,6,5.239302438,0.120049483,8970659.846,1,423,116000000,19400000.0,1,0.060024742,6,0,0,0,1,0,1,257,402,20,189488.0,84760.88986,157640.9716,0
63541859,9,187,0,46,46,5.838670852,0.204589545,5295154.917,3,3,59100000,19700000.0,1,0.062950629,0,0,0,0,1,0,0,255,385,20,282536.0,0.0,0.0,0
63545087,7,187,6,46,46,4.390583335,0.14163172,7943135.875,4,4,58800000,58800000.0,1,0.031473716,6,0,0,0,1,0,0,258,368,20,249416.0,0.0,0.0,0
63554066,7,187,6,46,46,4.389963028,0.141611711,7944258.25,3,3,58800000,58800000.0,1,0.031469269,6,0,0,0,1,0,0,1504,454,20,249389.0,0.0,0.0,0
63554471,7,187,6,46,46,4.389935053,0.141610808,7944308.875,4,4,58800000,58800000.0,1,0.031469068,6,0,0,0,1,0,0,257,597,20,249356.0,0.0,0.0,0
63541879,7,187,6,46,46,4.390805,0.141638871,7942734.875,3,3,58800000,58800000.0,1,0.031475305,6,0,0,0,1,0,0,257,454,20,233839.0,0.0,0.0,0
70121378,8,339,0,80,6,9.91138537,0.242436764,4382586.125,1,516,69900000,8735927.25,1,0.128348875,0,0,0,0,1,0,1,256,393,20,204588.5,104765.6478,33500000.0,0
62590235,7,187,6,46,46,4.457564347,0.143792398,7823779.375,48,48,58900000,58900000.0,1,0.031953866,6,0,0,0,1,0,0,254,377,20,249345.0,0.0,0.0,0
63554382,9,187,0,46,46,5.837520377,0.204549232,5296198.5,3,3,59100000,19700000.0,1,0.062938225,0,0,0,0,1,0,0,253,380,20,290346.0,0.0,0.0,0
227,2,72,36,164,164,1762114.537,17621.14537,75.66666667,4,4,48,48.0,0,8810.572687,36,0,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
222,2,72,36,164,164,1801801.802,18018.01802,74.0,2,3,2,2.0,0,9009.009009,36,0,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
48400,2,86,43,91,91,5537.190083,82.6446281,16133.33333,1,1,3,3.0,0,41.32231405,43,0,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
190,2,86,43,91,91,1410526.316,21052.63158,63.33333333,3,3,48,48.0,0,10526.31579,43,0,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
199,2,64,32,102,102,1346733.668,20100.50251,66.33333333,3,3,3,3.0,0,10050.25126,32,0,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
1973196,16,1396,0,2860,0,3025.5484,19.76488904,51926.21053,3,640,1922966,87407.54545,0,11.65621662,0,0,0,1,0,0,1,8192,176,20,0.0,0.0,0.0,0
151,3,49,6,0,0,324503.3113,19867.54967,75.5,48,48,0,0.0,0,0.0,6,0,0,0,1,0,0,257,-1,20,0.0,0.0,0.0,0
110498016,12,72,6,0,0,0.65159541,0.21719847,4804261.565,35037,10000000,110000000,10000000.0,0,0.108599235,0,0,0,0,1,0,1,253,64,20,35213.45455,113.8106881,7335.7847,0
110497983,12,72,6,0,0,0.651595604,0.217198535,4804260.13,34985,10000000,110000000,10000000.0,0,0.108599267,0,0,0,0,1,0,1,253,64,20,35187.63636,122.5138953,7340.429542,0
7,1,6,6,6,6,1714285.714,285714.2857,7.0,7,0,0,0.0,0,142857.1429,6,0,0,0,1,0,1,253,946,20,0.0,0.0,0.0,0
512560,2,12,6,0,0,23.41189324,3.901982207,512560.0,512560,512560,0,0.0,0,0.0,6,0,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
56,2,12,6,0,0,214285.7143,35714.28571,56.0,56,56,0,0.0,0,0.0,6,0,0,0,1,0,0,3222,-1,20,0.0,0.0,0.0,0
119985176,225,6317,0,4380,0,4607.735876,4.458884154,224691.3408,0,3,100000000,324737.7443,0,2.583652501,0,0,0,1,0,0,1,8192,262,20,625705.6667,152169.0697,151373.975,0
15397616,3,18,6,0,0,1.169012138,0.324725594,3849404.0,22056,5366958,10000000,10000000.0,0,0.129890238,0,0,0,0,1,0,0,252,127,20,22056.0,0.0,0.0,0
40493128,6,36,6,31,0,1.654601739,0.29634658,3681193.455,196,292220,40400000,8089280.8,0,0.14817329,0,0,0,0,1,0,1,251,131,20,46704.25,220.2549659,7624.609777,0
15194910,3,18,6,0,0,1.184607214,0.329057559,3798727.5,23615,5164176,10000000,10000000.0,0,0.131623024,0,0,0,0,1,0,0,253,300,20,23673.0,0.0,0.0,0
15194838,3,18,6,0,0,1.184612827,0.329059119,3798709.5,23597,5164103,10000000,10000000.0,0,0.131623647,0,0,0,0,1,0,0,256,302,20,23654.0,0.0,0.0,0
4378948,5,135,6,46,46,41.33412865,1.37019211,875789.6,3,3,0,0.0,1,0.228365352,6,0,0,0,1,0,0,251,254,20,0.0,0.0,0.0,0
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,4970,-1,20,0.0,0.0,0.0,0
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,0,1,0,0,5033,-1,20,0.0,0.0,0.0,0
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,0,1,0,0,4548,-1,20,0.0,0.0,0.0,0
70,1,6,6,6,6,171428.5714,28571.42857,70.0,70,0,0,0.0,0,14285.71429,6,0,0,0,1,0,1,4548,65397,20,0.0,0.0,0.0,0
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,0,1,0,0,4552,-1,20,0.0,0.0,0.0,0
999709,2,12,6,0,0,12.00349302,2.000582169,999709.0,999709,999709,0,0.0,0,0.0,6,0,0,0,1,0,0,4552,-1,20,0.0,0.0,0.0,0
4,2,31,0,0,0,7750000.0,500000.0,4.0,4,4,0,0.0,1,0.0,0,0,0,0,1,0,0,228,-1,32,0.0,0.0,0.0,0
368,2,37,6,6,6,116847.8261,8152.173913,184.0,61,368,0,0.0,1,2717.391304,6,0,0,0,1,0,0,132,0,20,0.0,0.0,0.0,0
23936,29,60816,0,6,6,2546540.775,2172.459893,469.3333333,2,2,23822,1082.818182,0,960.8957219,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
23233,29,52128,0,6,6,2249903.155,2281.237894,446.7884615,1,1,23208,1009.043478,0,1033.013386,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
15242,51,107152,0,6,6,7046975.463,6167.169663,163.8924731,2,48,12454,296.5238095,0,2821.15208,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
9941,56,112944,0,6,6,11400000.0,9958.756664,101.4387755,0,1,9869,234.9761905,0,4325.520571,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
9310,49,108614,0,6,6,11700000.0,9559.613319,105.7954545,1,1,9201,235.9230769,0,4296.455424,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
24050,30,62264,0,6,6,2595176.715,2286.902287,445.3703704,2,2,23850,993.75,1,1039.50104,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
9526,50,112944,0,6,6,11900000.0,9447.827,107.0337079,0,1,9425,241.6666667,0,4199.034222,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
17403,54,112944,0,6,6,6504740.562,5573.751652,181.28125,3,48,16738,398.5238095,0,2470.838361,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
12611,10,14480,0,6,6,1151058.6,1268.733645,840.7333333,7,50,1193,238.6,0,475.775117,0,0,0,0,1,0,0,61,0,32,0.0,0.0,0.0,0
