Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Bwd Packets/s,Min Packet Length,FIN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Idle Std,Label_cleaned
8411825,4,24,6,0,0,2.853126402,0.475521067,2803941.667,347,347,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,872.0,0.0,0.0,1
813716,3,26,0,7300,0,14296.14263,9.831439962,116245.1429,60,125,813645,203411.25,0,6.144649976,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
917141,3,26,0,5840,0,12683.98207,8.722759096,131020.1429,3,18,917101,229275.25,0,5.451724435,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
10955892,4,24,6,0,0,2.190602098,0.36510035,3651964.0,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1337.0,0.0,0.0,1
4383505,5,135,6,46,46,41.29115856,1.368767687,876701.0,47,47,0,0.0,1,0.228127948,6,0,0,1,0,0,16442,385,20,0.0,0.0,0.0,0
850677,3,26,0,4380,0,13674.99063,11.7553431,94519.66667,15,51,850486,141747.6667,0,8.228740168,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
1069147,3,26,0,5840,0,10880.63662,8.417925692,133643.375,2,4,1069011,213802.2,0,5.611950461,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
38692,3,26,0,8760,0,300501.3956,180.9159516,6448.666667,37,716,38655,12885.0,0,103.3805438,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
72014932,9,62,0,8760,0,161.952524,0.180518118,6001244.333,4,4,1436931,478977.0,0,0.055544036,0,0,0,1,0,0,256,229,20,2255.0,0.0,38500000.0,1
5599253,3,12,0,0,0,2.143143023,0.714381008,1866417.667,87,105841,0,0.0,0,0.178595252,0,0,1,0,0,0,8192,29200,20,0.0,0.0,0.0,0
77818286,8,56,0,7300,0,149.7976966,0.179906301,5986022.0,1,1,906052,181210.4,0,0.077102701,0,0,0,1,0,0,256,229,20,891.0,0.0,46200000.0,1
187835,48,1337,0,4344,0,570596.5342,553.6774297,1823.640777,0,1,164466,2990.290909,0,298.1340006,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
60738,2,74,37,100,100,4511.179163,65.85663012,20246.0,2,2,4,4.0,0,32.92831506,37,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
23708,2,70,35,145,145,15184.74776,168.7194196,7902.666667,2,2,48,48.0,0,84.3597098,35,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
50408,1,0,0,0,0,0.0,39.67624187,50408.0,50408,0,0,0.0,0,19.83812093,0,0,0,1,1,1,237,110,32,0.0,0.0,0.0,0
58147679,2,93,44,152,131,6.466294209,0.068790364,19400000.0,23444,57800000,58100000,58100000.0,0,0.034395182,44,0,0,0,0,1,-1,-1,20,23444.0,0.0,0.0,0
72177065,9,62,0,5840,0,161.5887263,0.193967433,5552081.923,30,47,907991,226997.75,0,0.069274083,0,0,0,1,0,0,256,229,20,3880066.0,0.0,0.0,1
55303,3,26,0,5840,0,210350.2522,162.7398152,6912.875,0,0,55240,11048.0,0,108.4932101,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
839479,3,26,0,4380,0,13857.40441,11.91215027,93275.44444,45,48,839422,139903.6667,0,8.338505192,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
71685920,8,56,0,7300,0,162.612128,0.18134663,5973826.667,34,251,305901,76475.25,0,0.069748704,0,0,0,1,0,0,256,229,20,788.0,0.0,40000000.0,1
7910024,4,24,6,0,0,3.034124802,0.505687467,2636674.667,331,331,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,733.0,0.0,0.0,1
38412,3,26,0,7215,0,302691.8671,182.2347183,6402.0,19,129,38393,12797.66667,0,104.1341248,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,5114,-1,20,0.0,0.0,0.0,0
117551,3,26,0,5755,0,98961.3019,76.56251329,14693.875,2,2,117397,23479.4,0,51.04167553,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
161,2,72,36,52,52,1093167.702,24844.7205,53.66666667,3,4,3,3.0,0,12422.36025,36,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
23520,1,39,39,99,99,5867.346939,85.03401361,23520.0,23520,0,0,0.0,0,42.5170068,39,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
142215,44,1319,0,4344,0,743325.247,682.0658862,1481.40625,1,1,119222,2292.730769,0,372.6751749,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
95147,1,0,0,0,0,0.0,21.02010573,95147.0,95147,0,0,0.0,0,10.51005287,0,0,0,1,1,1,304,252,32,0.0,0.0,0.0,0
10918694,5,30,6,0,0,2.74758135,0.457930225,2729673.5,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2000.0,0.0,0.0,1
170,2,70,35,63,63,1152941.176,23529.41176,56.66666667,4,4,48,48.0,0,11764.70588,35,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
72568726,8,56,0,7215,0,160.716615,0.179140529,6047393.833,1,1,312546,78136.5,0,0.068900204,0,0,0,1,0,0,256,229,20,993.0,0.0,36900000.0,1
188499,46,1325,0,4344,0,568522.9099,557.0321328,1812.490385,1,48,165100,2846.551724,0,312.999008,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
143828,3,26,0,5755,0,80881.33048,62.57474205,17978.5,4,48,143766,28753.2,0,41.7164947,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,4969,-1,20,0.0,0.0,0.0,0
174,2,90,45,61,61,1218390.805,22988.50575,58.0,3,3,48,48.0,0,11494.25287,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
76755,1,58,58,139,139,2566.608039,26.0569344,76755.0,76755,0,0,0.0,0,13.0284672,58,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
98492066,3,147,40,209,72,5.482675122,0.060918612,19700000.0,61471,1005851,98400000,49200000.0,0,0.030459306,40,0,0,0,0,1,-1,-1,20,1101027.0,0.0,0.0,0
71464531,8,56,0,5840,0,163.1998397,0.195901377,5497271.615,3,3,314931,62986.2,0,0.083957733,0,0,0,1,0,0,256,229,20,740.0,0.0,40500000.0,1
773339,3,26,0,5840,0,15042.56219,10.34475178,110477.0,4,239,773288,193322.0,0,6.465469865,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
6425550,6,304,47,124,113,156.2512158,1.867544413,584140.9091,1,3,6425197,1285039.4,0,0.933772206,47,0,0,0,0,1,-1,-1,20,38496.0,0.0,0.0,0
1094025,4,24,6,0,0,21.93734147,3.656223578,364675.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
71886063,8,56,0,10220,0,162.2428537,0.18084173,5990505.25,3,3,496634,124158.5,0,0.069554512,0,0,0,1,0,0,256,229,20,1387997.0,0.0,0.0,1
360204,2,12,6,0,0,33.31445514,5.55240919,360204.0,360204,360204,0,0.0,0,0.0,6,0,0,1,0,0,360,-1,20,0.0,0.0,0.0,0
72152884,7,50,0,11595,0,161.5597237,0.152454059,7215288.4,3,3,896735,298911.6667,0,0.055437839,0,0,0,1,0,0,256,229,20,3852357.0,0.0,0.0,1
454056,2,12,6,0,0,26.42845816,4.404743027,454056.0,454056,454056,0,0.0,0,0.0,6,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
14038,3,26,0,5840,0,828251.8877,569.8817495,2005.428571,78,104,13949,3487.25,0,356.1760935,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
145626,4,140,35,206,206,3790.531911,41.20143381,29125.2,3,3,3,3.0,0,13.73381127,35,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
704349,3,26,0,11595,0,16515.96013,9.938255041,117391.5,5,103,704329,234776.3333,0,5.679002881,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
4051965,4,24,6,0,0,5.923052149,0.987175358,1350655.0,0,0,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
175,2,12,6,0,0,68571.42857,11428.57143,175.0,175,175,0,0.0,0,0.0,6,0,0,1,0,0,255,-1,20,0.0,0.0,0.0,0
537440,12,609,0,1460,0,9922.968145,39.07412921,26872.0,4,47,391049,48881.125,0,16.74605537,0,0,1,0,0,0,8192,131,20,0.0,0.0,0.0,0
143121,3,26,0,4380,0,81280.87423,62.88385352,17890.125,16,124,142989,28597.8,0,41.92256902,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
2814560,4,24,6,0,0,8.527087715,1.421181286,938186.6667,241,241,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
3896308,5,135,6,46,46,46.45423308,1.539919329,779261.6,3,3,0,0.0,1,0.256653221,6,0,0,1,0,0,257,424,20,0.0,0.0,0.0,0
838398,3,26,0,11595,0,13875.27165,8.349256558,139733.0,5,17,838382,279460.6667,0,4.771003748,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
1,3,0,0,0,0,0.0,3000000.0,0.5,0,0,0,0.0,0,0.0,0,0,0,1,0,0,130,-1,32,0.0,0.0,0.0,0
846121,3,26,0,8760,0,13741.53342,8.273048417,141020.1667,3,3,846082,282027.3333,0,4.727456239,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
59,2,12,6,0,0,203389.8305,33898.30508,59.0,59,59,0,0.0,0,0.0,6,0,0,1,0,0,16425,-1,20,0.0,0.0,0.0,0
60609,4,160,40,101,101,5972.710324,98.99519873,12121.8,0,0,4,4.0,0,32.99839958,40,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
996811,2,12,6,0,0,12.03839043,2.006398405,996811.0,996811,996811,0,0.0,0,0.0,6,0,0,1,0,0,4969,-1,20,0.0,0.0,0.0,0
369361,3,26,0,5840,0,31478.68887,24.36640577,46170.125,48,520,369312,73862.4,0,16.24427051,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
207,2,70,35,131,131,1603864.734,19323.6715,69.0,4,4,48,48.0,0,9661.835749,35,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
8181540,4,24,6,0,0,2.93343307,0.488905512,2727180.0,343,343,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,764.0,0.0,0.0,1
176,2,80,40,56,56,1090909.091,22727.27273,58.66666667,3,4,3,3.0,0,11363.63636,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
51591,3,26,0,5840,0,225485.0652,174.4490318,6448.875,3,65,51564,10312.8,0,116.2993545,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
929138,3,26,0,4380,0,12520.2069,9.6863975,116142.25,3,103,929093,185818.6,0,6.457598333,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
371065,3,26,0,7300,0,31334.13283,21.55956504,53009.28571,27,229,371038,92759.5,0,13.47472815,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
2303889,11,561,0,1460,0,2569.568239,8.246925091,127993.8333,4,4,2176308,310901.1429,0,3.472389512,0,0,1,0,0,0,8192,980,20,0.0,0.0,0.0,0
10374493,7,1670,0,2070,0,834.3540258,1.638634293,648405.8125,3,543,10300000,1149152.778,0,0.963902525,0,0,1,0,0,1,8192,60,20,372438.0,0.0,0.0,0
6812021,4,24,6,0,0,3.523183502,0.58719725,2270673.667,338,338,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,756.0,0.0,0.0,1
992017,3,26,0,5840,0,11726.61356,8.064377929,141716.7143,3,48,991940,247985.0,0,5.040236206,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
6087669,5,30,6,0,0,4.927994607,0.821332434,1521917.25,278,278,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1177.0,0.0,0.0,1
148,2,62,31,95,95,1702702.703,27027.02703,49.33333333,1,1,2,2.0,0,13513.51351,31,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
966267,3,26,0,5755,0,12039.11548,9.314195766,120783.375,3,18,966188,193237.6,0,6.209463844,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
7781031,4,24,6,0,0,3.084424159,0.514070693,2593677.0,341,341,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,752.0,0.0,0.0,1
298,2,54,27,43,43,469798.6577,13422.81879,99.33333333,48,48,48,48.0,0,6711.409396,27,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
362850,3,26,0,5840,0,32043.54416,22.0476781,51835.71429,27,326,362823,90705.75,0,13.77979881,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
8771788,5,30,6,0,0,3.420055295,0.570009216,2192947.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,3004.0,0.0,0.0,1
6053454,3,12,0,0,0,1.982339339,0.66077978,2017818.0,94,15184,0,0.0,0,0.165194945,0,0,1,0,0,0,8192,29200,20,0.0,0.0,0.0,0
3726506,5,30,6,0,0,8.050436522,1.34173942,931626.5,270,270,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23365,1,62,62,132,132,8303.017334,85.59811684,23365.0,23365,0,0,0.0,0,42.79905842,62,0,0,0,0,1,-1,-1,40,0.0,0.0,0.0,0
1535054,3,26,0,10135,0,7578.235033,5.211543047,219293.4286,4,75,1535008,383752.0,0,3.257214404,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
846338,3,26,0,4380,0,13745.09948,10.63404928,105792.25,8,47,846286,169257.2,0,7.089366187,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
914181,3,26,0,4380,0,12725.05117,9.844877546,114272.625,2,49,914117,182823.4,0,6.563251697,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
122752,4,108,27,108,108,2639.468196,48.87904067,24550.4,3,3,3,3.0,0,16.29301356,27,0,0,0,0,0,-1,-1,32,0.0,0.0,0.0,0
24832,4,160,40,100,100,22551.54639,322.1649485,3547.428571,1,1,23982,7994.0,0,161.0824742,40,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
699396,3,26,0,8760,0,16624.34443,10.00863602,116566.0,14,209,699382,233127.3333,0,5.719220585,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
977166,3,26,0,5840,0,11904.835,9.210308177,122145.75,3,18,977111,195422.2,0,6.140205451,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
161,2,64,32,48,48,993788.8199,24844.7205,53.66666667,4,4,4,4.0,0,12422.36025,32,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
271374,2,0,0,0,0,0.0,11.05485419,135687.0,1,1,0,0.0,0,3.684951395,0,0,0,1,1,0,65535,130,32,0.0,0.0,0.0,0
6690764,5,30,6,0,0,4.483792882,0.747298814,1672691.0,238,238,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,2054.0,0.0,0.0,1
401972,3,26,0,5840,0,28939.82665,19.90188371,57424.57143,7,217,401927,100481.75,0,12.43867732,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
142241,43,1313,0,4344,0,702427.5701,681.9412124,1481.677083,1,15,118989,2245.075472,0,379.637376,0,0,1,0,0,1,29200,61,20,0.0,0.0,0.0,0
24651,4,188,47,63,63,17849.17448,324.530445,3521.571429,3,3,24508,8169.333333,0,162.2652225,47,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
8029795,5,30,6,0,0,3.736085417,0.622680903,2007448.75,49,49,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1065.0,0.0,0.0,1
10170810,4,132,30,164,46,54.27296351,0.786564689,1452972.857,3,4,10200000,3390226.667,0,0.393282344,30,0,0,0,0,1,-1,-1,20,178.0,0.0,0.0,0
81910,1,42,42,98,98,1709.193017,24.4170431,81910.0,81910,0,0,0.0,0,12.20852155,42,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
2330540,11,563,0,1460,0,2880.877393,8.581702095,122660.0,3,48,2195102,274387.75,0,3.861765943,0,0,1,0,0,0,8192,123,20,0.0,0.0,0.0,0
178,2,66,33,49,49,921348.3146,22471.91011,59.33333333,1,1,49,49.0,0,11235.95506,33,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
666116,4,24,6,0,0,36.02976058,6.004960097,222038.6667,273,273,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
884558,3,26,0,11595,0,13151.20094,7.913556827,147426.3333,3,3,884534,294844.6667,0,4.522032473,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
168759,1,54,54,70,70,734.7756268,11.85121979,168759.0,168759,0,0,0.0,0,5.925609893,54,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
5441673,3,12,0,0,0,2.205204172,0.735068057,1813891.0,43,37220,0,0.0,0,0.183767014,0,0,1,0,0,0,8192,29200,20,0.0,0.0,0.0,0
393,2,60,30,132,132,824427.4809,10178.11705,131.0,3,3,192,192.0,0,5089.058524,30,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
39665660,2,93,44,190,86,9.302757095,0.100842895,13200000.0,23794,39600000,39600000,39600000.0,0,0.050421448,44,0,0,0,0,1,-1,-1,40,96430.0,0.0,0.0,0
4910442,1,0,0,0,0,0.0,0.610942966,2455221.0,49872,0,4860570,4860570.0,0,0.407295311,0,0,0,1,0,2,255,255,32,0.0,0.0,0.0,0
838796,3,26,0,10135,0,13868.68798,9.537479912,119828.0,3,3,838779,209694.75,0,5.960924945,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
6686891,5,30,6,0,0,4.486389863,0.747731644,1671722.75,263,263,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1799.0,0.0,0.0,1
674102,3,26,0,5840,0,17257.03232,13.35109523,84262.75,16,16,673992,134798.4,0,8.900730157,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
64522,3,26,0,5840,0,180295.0931,139.4873067,8065.25,14,344,64468,12893.6,0,92.99153777,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
361844,3,26,0,8760,0,32132.63174,19.34535325,60307.33333,39,262,361805,120601.6667,0,11.05448757,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,123,-1,20,0.0,0.0,0.0,0
664623,4,24,6,0,0,36.11069734,6.018449557,221541.0,219,219,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
75749,4,176,44,100,100,4963.761898,79.20896646,15149.8,4,4,49,49.0,0,26.40298882,44,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
23706,2,72,36,52,52,7424.280773,168.7336539,7902.0,3,3,3,3.0,0,84.36682696,36,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
109618,21,1169,0,4344,0,408199.3833,401.3939317,2549.255814,3,34,73802,3354.636364,0,209.8195552,0,0,1,0,0,1,29200,61,32,0.0,0.0,0.0,0
61226412,14,835,0,1460,0,83.9343648,0.489984616,2111255.586,2,24945,61200000,4080101.0,0,0.261325129,0,0,1,0,0,1,8192,66,20,75442.66667,123808.7267,35579.55223,0
1270646,3,26,0,5840,0,9155.18563,7.083011319,158830.75,3,50,1270568,254113.6,0,4.722007546,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
46556,1,46,46,102,102,3178.967265,42.9590171,46556.0,46556,0,0,0.0,0,21.47950855,46,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
916317,3,26,0,5840,0,12695.38817,9.821928437,114539.625,14,183,916264,183252.8,0,6.547952292,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
62254,3,26,0,10135,0,186863.4947,128.5057988,8893.428571,13,902,62236,15559.0,0,80.31612427,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
198,2,90,45,61,61,1070707.071,20202.0202,66.0,3,3,4,4.0,0,10101.0101,45,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
61912,4,152,38,86,86,5233.234268,96.9117457,12382.4,3,3,48,48.0,0,32.30391523,38,0,0,0,0,0,-1,-1,32,0.0,0.0,0.0,0
81365838,5,30,6,0,0,0.368705107,0.061450851,20300000.0,988,988,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,9987.0,0.0,0.0,1
31040,1,45,45,129,129,5605.670103,64.43298969,31040.0,31040,0,0,0.0,0,32.21649485,45,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
74401366,8,56,0,5840,0,156.6772309,0.201609202,5314383.286,9,144,298060,49676.66667,0,0.094084294,0,0,0,1,0,0,256,229,20,2057377.0,0.0,0.0,1
8911732,4,24,6,0,0,2.69307919,0.448846532,2970577.333,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,5.0,0.0,0.0,1
1693842,3,26,0,5840,0,6867.81884,5.313364529,211730.25,2,4,1693790,338758.0,0,3.542243019,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
74095405,9,62,0,8760,0,157.4051724,0.175449476,6174617.083,43,219,296152,98717.33333,0,0.053984454,0,0,0,1,0,0,256,229,20,1749237.0,0.0,0.0,1
10193872,4,24,6,0,0,2.354355636,0.392392606,3397957.333,387,387,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1031.0,0.0,0.0,1
71790,4,144,36,124,124,5460.370525,83.57709987,14358.0,3,3,54,54.0,0,27.85903329,36,0,0,0,0,0,-1,-1,20,0.0,0.0,0.0,0
1,2,12,6,0,0,12000000.0,2000000.0,1.0,1,1,0,0.0,0,0.0,6,0,0,1,0,0,5722,-1,20,0.0,0.0,0.0,0
64627,3,26,0,4380,0,180002.1663,139.2606805,8078.375,15,351,64565,12913.0,0,92.84045368,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
72025872,8,56,0,4380,0,161.8446216,0.194374599,5540451.692,2,2,1438818,287763.6,0,0.0833034,0,0,0,1,0,0,256,229,20,1959.0,0.0,38500000.0,1
72269272,8,56,0,5840,0,161.2995354,0.179882814,6022439.333,1,1,855194,213798.5,0,0.069185698,0,0,0,1,0,0,256,229,20,2896994.0,0.0,0.0,1
11328682,4,24,6,0,0,2.118516523,0.353086087,3776227.333,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,988.0,0.0,0.0,1
225,2,136,68,196,196,2346666.667,17777.77778,75.0,4,4,4,4.0,0,8888.888889,68,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
8794788,4,24,6,0,0,2.728888974,0.454814829,2931596.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,1027.0,0.0,0.0,1
8907781,4,24,6,0,0,2.694273692,0.449045615,2969260.333,1,1,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,4.0,0.0,0.0,1
2673955,4,24,6,0,0,8.975468922,1.495911487,891318.3333,4,4,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
901739,3,26,0,5755,0,12900.62867,9.980715041,112717.375,3,3,901708,180341.6,0,6.653810027,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
118361735,26,941,0,2860,0,313.0234615,0.506920585,2006131.102,0,16,118000000,3583882.727,0,0.287254998,0,0,1,0,0,1,8192,360,20,201183.0,161827.0437,36576.51247,0
512560,2,12,6,0,0,23.41189324,3.901982207,512560.0,512560,512560,0,0.0,0,0.0,6,0,0,1,0,0,253,-1,20,0.0,0.0,0.0,0
75313410,8,56,0,5840,0,154.8595396,0.18588987,5793339.231,3,48,261376,52275.2,0,0.079667087,0,0,0,1,0,0,256,229,20,3069795.0,0.0,0.0,1
840069,3,26,0,4380,0,13840.52977,10.71340568,105008.625,15,317,840028,168005.6,0,7.142270456,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
28334,3,26,0,11595,0,410355.0505,211.7597233,5666.8,58,105,28276,14138.0,0,105.8798617,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
3012634,4,24,6,0,0,7.966450621,1.32774177,1004211.333,3,3,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
1772731,4,24,6,0,0,13.53843307,2.256405512,590910.3333,353,353,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
23761,2,56,28,106,106,11278.98657,168.3430832,7920.333333,3,3,4,4.0,0,84.1715416,28,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
601208,3,26,0,11595,0,19349.37659,11.64322497,100201.3333,4,4,601159,200386.3333,0,6.653271414,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
543921,3,26,0,7215,0,21387.29705,14.70801826,77703.0,4,112,543876,135969.0,0,9.192511413,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
911274,3,26,0,10135,0,12765.64458,8.778918306,130182.0,5,47,911206,227801.5,0,5.486823941,0,0,1,0,0,1,8192,229,20,0.0,0.0,0.0,1
4,2,12,6,0,0,3000000.0,500000.0,4.0,4,4,0,0.0,0,0.0,6,0,0,1,0,0,135,-1,20,0.0,0.0,0.0,0
71990311,8,56,0,11595,0,162.0079124,0.166689098,6544573.727,38,174,1429887,476629.0,0,0.055563033,0,0,0,1,0,0,256,229,20,711.0,0.0,38600000.0,1
161,2,0,0,0,0,0.0,12422.36025,161.0,161,161,0,0.0,0,0.0,0,0,0,1,0,0,319,-1,32,0.0,0.0,0.0,0
24080,2,84,42,141,141,15199.33555,166.1129568,8026.666667,49,49,49,49.0,0,83.05647841,42,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
989087,3,26,0,5840,0,11761.35163,10.11033408,109898.5556,2,3,988992,164832.0,0,7.077233853,0,0,1,0,0,2,8192,229,20,0.0,0.0,0.0,1
196,2,82,41,73,73,1163265.306,20408.16327,65.33333333,3,3,48,48.0,0,10204.08163,41,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
262,2,64,32,48,48,610687.0229,15267.17557,87.33333333,4,191,4,4.0,0,7633.587786,32,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
3,2,12,6,0,0,4000000.0,666666.6667,3.0,3,3,0,0.0,0,0.0,6,0,0,1,0,0,40905,-1,20,0.0,0.0,0.0,0
48421,2,94,47,125,125,7104.355548,82.60878544,16140.33333,3,49,3,3.0,0,41.30439272,47,0,0,0,0,1,-1,-1,32,0.0,0.0,0.0,0
169,2,76,38,66,66,1230769.231,23668.63905,56.33333333,4,4,48,48.0,0,11834.31953,38,0,0,0,0,1,-1,-1,20,0.0,0.0,0.0,0
722684,4,24,6,0,0,33.20953556,5.534922594,240894.6667,313,313,0,0.0,0,0.0,6,0,0,1,0,0,256,-1,20,0.0,0.0,0.0,1
5497208,10,399,0,1432,0,659.243747,3.456299998,305400.4444,1,3,593272,74159.0,0,1.637194736,0,0,1,0,0,0,8192,62,20,0.0,0.0,0.0,0
